"week_ending","region","avg_price_nonorg","total_nonorg_units","total_nonorg_bag_units","total_org_units","total_org_bag_units","plu4046","plu4225","plu4770","small_nonorg_bag","large_nonorg_bag","xlarge_nonorg_bag","avg_price_org","plu94046","plu94225","plu94770","small_org_bag","large_org_bag","xlarge_org_bag","bulk_nonorg_gtin","bulk_org_gtin"
2021-01-10,"South Central",0.640815095,6931739.6,2117367.08,209537.73,100385.17,2673986.48,867329.44,85120.61,1880138.65,92283.32,135051.49,1.195924349,14618.84,6705.12,49464.05,98416.42,1968.75,0,1187935.99,38364.55
2021-01-10,"Southeast",0.827905425,5770962.85,1664116.95,247939.42,204132.31,2422117.02,238332.5,2114.59,1444674.04,103613.87,88239.03,1.149331936,1928.51,8563.85,127.96,201495,2627.86,9.45,1444281.78,33186.79
2021-01-10,"West",0.892147703,8023565.9,1631782.57,375783.51,106184.54,1786559.95,958666.54,23798.89,1302831.5,76309.74,133699.18,1.479339499,19776.35,44448.33,24606.67,99111.2,0,3.15,3622757.95,180767.63
2021-01-17,"California",1.221774373,6564907.82,1375630.52,350705.52,159852.59,1663400.07,770165.4,225330.28,1248059.09,40332.6,46487.99,1.813524861,20920.77,17706.92,8.43,150483.94,1587.6,37.8,2530381.55,152216.8
2021-01-17,"Great Lakes",0.940249749,5124476.6,928567.03,172884.83,73735.24,729013.41,1190384.3,548427.54,810861.81,25361.08,84199.74,1.569606691,7469.16,17181.35,0,71700.73,1946.68,6.3,1728084.31,74499.08
2021-01-17,"Midsouth",1.007753364,4263386.86,1393365.65,267346.14,169822.8,1331064.97,796044.8,14854.99,1092844.97,96736.24,53876.31,1.376553822,2634.66,22515.93,146.8,168851.57,58.48,3.15,728056.46,72225.95
2021-01-17,"Northeast",1.112925786,6211663.95,2079668.19,340200.93,259662.15,523746.51,3199526.73,7324.42,1860464.88,200938.07,14108.85,1.610486115,33136.97,27767.08,20.8,238316.45,0,3.15,401398.1,19613.93
2021-01-17,"Plains",0.859684495,2277500.29,681672.53,52457.77,36182.94,676015.66,611130.23,1551.24,569971.88,45285.82,50814.36,1.328390594,7155.38,2473.25,27.55,35541.38,588.8,9.45,307130.65,6618.63
2021-01-17,"South Central",0.694374905,6459681.34,1745099.12,158593.98,102102.44,2791187.82,735173.22,112785.81,1496778.78,99687.66,140806.07,1.352525219,12015.99,2021.4,10566.11,101148.82,953.62,0,1075435.37,31888.03
2021-01-17,"Southeast",0.832986371,5866774.67,1798784.66,249494.73,206958.24,2389384.37,236216.07,2312.89,1568968.11,123109.22,82139.73,1.174458514,1648.83,7681.34,116.67,202985.83,1439.82,2532.6,1440076.68,33089.65
2021-01-17,"West",0.884671285,8096256.58,1651035.5,359180.83,110201.52,1853292.02,872107.57,22407.52,1378071.67,63796.17,106636.16,1.518589658,18722.19,39909.52,4467.88,103426.29,0,0,3697413.97,185879.73
2021-01-24,"California",1.18407416,6555971.65,1352346.52,357493.91,161811.82,1585051.18,818239.3,210380.78,1245670.14,37030.35,43410.29,1.771284092,22239.44,22978.25,0,153558.32,1663.2,6.3,2589953.88,150464.4
2021-01-24,"Great Lakes",0.927500663,4910477.29,896351.76,187392.53,103495.41,727613.48,1125085.1,489292.5,795757.49,24530.17,68384.13,1.377884988,7442.12,15837.87,0,101172.74,2278.63,3.15,1672134.45,60617.13
2021-01-24,"Midsouth",0.963670259,4425454.98,1298309.78,277712.3,177334.68,1434006.82,800634.53,20121.51,1036021.82,79855.73,54503.19,1.299800286,2338.15,22273.49,155.51,176972.55,28.49,3.15,872382.35,75610.47
2021-01-24,"Northeast",1.038968173,6683198.35,1965897.29,359263.78,298455.77,542190.39,3721206.39,6317.28,1859225.57,89074.62,13466.25,1.583978862,20615.01,23469.28,19.29,291875.21,0,3.15,447587,16704.43
2021-01-24,"Plains",0.928236379,2205793.85,670831.36,45474.84,32814.42,667821.42,527823.55,1784.09,558112.06,43315.69,51742,1.402707548,6602.02,2358.27,15.61,32341.8,450.72,0,337533.43,3684.53
2021-01-24,"South Central",0.683369927,6581957.61,1712742.81,195200.82,97776.26,2645683.18,829796.64,84206.43,1478434.07,92880.38,132437.03,1.164968794,18147.15,13042.17,2521.21,95039.23,2737.03,0,1309528.55,63714.02
2021-01-24,"Southeast",0.840057375,5996042.67,1688175.28,237460.03,190736.34,2569516.22,248129.72,2770.41,1492747.01,94193.53,79608.14,1.175289943,1673.61,8077.31,117.63,180019.42,2460.77,8256.15,1487451.04,36855.13
2021-01-24,"West",0.884062601,7947265.85,1518071.22,329331.89,97875.51,1594060.27,1037468.68,22273.31,1232569.82,70872.04,104348.68,1.540944003,15673.04,33144.96,1499.85,90964.04,0,3.15,3775392.37,181138.53
2021-01-31,"California",1.193617315,6320461.03,1387312.16,356459.66,174320.62,1413841.93,613557.82,121920.4,1201197.11,35812.35,59986.75,1.601993396,19163.32,20767.1,11.69,152694.2,1940.4,6.3,2783828.73,142196.94
2021-01-31,"Great Lakes",1.066378557,4078760.76,930762.17,205883.31,107679.36,747321.84,764628.23,190785.27,817903.9,24047.88,79119.66,1.476034814,5730.21,19057.71,0,104479.41,3100.99,0,1445263.25,73416.03
2021-01-31,"Midsouth",0.977609287,4532997.18,1476373.65,280072.17,185935.51,1441680.26,830628.29,16869.56,1210710.92,76736.58,57198.59,1.285322189,2298.42,23065.09,217.52,185453.78,128.51,3.15,767445.42,68555.64
2021-01-31,"Northeast",1.052122452,6552456.01,2181306.54,357446.94,297765.38,520042.59,3422303.8,6515.75,2080977.03,83882.18,12269.25,1.555845649,19404.6,24557.89,115.76,284258.71,0,0,422287.32,15603.3
2021-01-31,"Plains",0.947362538,2110768.72,669632.44,46539.82,31146.67,626503.96,483496.36,1451.66,553341.61,45538.31,53033.25,1.394291227,7258.01,2044.52,24.09,30623.04,503.32,0,329684.29,6066.53
2021-01-31,"South Central",0.701977139,6749012.07,1704978,157044.33,101593.04,2711449.01,849783.89,94375.28,1455251.22,98400.49,141982.04,1.319951479,11270.55,9085.55,1871.85,99993.97,1592.77,6.3,1388425.9,33223.33
2021-01-31,"Southeast",0.86456942,6420809.12,1705132.51,228260.65,182743.81,2848489.44,249917.16,2499.56,1492566.67,96428.72,92909.89,1.196895914,1536.96,8178.98,74.86,178184.34,1825.28,2734.2,1614770.44,35726.04
2021-01-31,"West",0.880769133,8116905.17,1540444.36,339916,102888.21,1731934.31,876015.33,23445.67,1219311.68,85307.68,129488.17,1.596635015,14938.2,30123.37,928.69,95332.03,0,0,3945065.49,191037.54
2021-02-07,"California",0.950597576,9086736.76,2105504.09,368847.43,186223.15,1741609.73,920002.78,319662.95,1841689.34,38934,54055.32,1.65956891,17161.35,22866.88,15.15,152416.53,1402.8,0,3999957.21,142580.9
2021-02-07,"Great Lakes",0.795778642,5534257.18,883542.93,252031.91,90495.86,1027740.44,1232392.68,455599.14,770145.93,25548.15,78993.42,1.31632422,7023.63,30479.7,0,87478.4,2961.97,3.15,1934982,124032.73
2021-02-07,"Midsouth",0.887153714,5237336.68,1645867.16,282898.28,179075.62,1835316.91,895867.23,15468.46,1376011.83,80402.57,60036.97,1.266544248,2115.92,23388.44,124.76,178484.33,133.12,3.15,844816.92,78193.54
2021-02-07,"Northeast",1.037253876,7307710.79,2012991.66,368275.65,310005.58,583921.75,4157194.38,6890.89,1913809.6,80603.8,13289.85,1.524879266,18911.57,23452.16,742.07,296797.84,0,3.15,546712.11,15164.26
2021-02-07,"Plains",0.834592352,2819024.83,764404,47808.32,31727.49,830626.15,860114.42,1661.57,617475.89,46263.72,56614,1.37517328,7154.91,2569.53,10.32,31388.46,320.57,0,362218.7,6346.07
2021-02-07,"South Central",0.649054034,7989053.02,2033255.84,151241.85,106102.37,3237871.01,986577.55,199338.38,1737238.93,141699.6,142281.07,1.278772416,9414.6,4796.09,1934.52,103658.07,2434.86,9.45,1532010.24,28994.26
2021-02-07,"Southeast",0.815569313,7322008.82,1929605.66,255799.46,193763.94,3250381.88,349526.01,2130.71,1722621.53,97552.48,87046.78,1.125222378,1749.37,7941.18,40,189265.19,4435.75,63,1790364.56,52304.98
2021-02-07,"West",0.833757547,9251989.35,1624021.72,410220.26,103178.55,1948483.76,1153935.09,32518.46,1302469.32,60874.98,137417.49,1.379568925,17509.29,40665.27,1172,97212.12,0,3.15,4493030.32,247695.14
2021-02-14,"California",1.159434749,6076395.06,1347203.29,341638.55,168739.03,1283672.73,637959.88,301668.72,1190953.05,33226.2,54923.15,1.742132918,19140.97,22076.89,17.43,153983.09,1155,0,2505890.45,131664.23
2021-02-14,"Great Lakes",0.93675792,3994364.42,859790.73,214777.21,87376.05,738209.17,842231.6,232515.1,742053.62,24986.27,79074.14,1.344604612,5606.07,30277.36,0,83516.77,3815.59,3.15,1321617.82,91517.73
2021-02-14,"Midsouth",0.972658917,4348166.42,1369774.09,272104.53,172776.92,1366139.79,781238.81,14626.51,997751.92,81282.08,56264.28,1.291691662,2179.95,23619.92,146.34,172321.53,156.58,9.45,816387.22,73381.4
2021-02-14,"Northeast",1.049859829,6768884.69,2009675.07,321258.26,264218.4,560767.87,3500893.86,6809.2,1796340.21,82801.6,13642.65,1.544027958,17292.04,24145.77,625.79,253366.22,4.9,3.15,690738.69,14976.26
2021-02-14,"Plains",0.89147778,2151095.44,669974.5,45383.13,31241.52,691439.64,483652.85,1257.83,529426.56,37370.77,51184.28,1.362677616,6653.84,1801.82,17.16,30782.67,443.98,3.15,304770.61,5668.79
2021-02-14,"South Central",0.692704241,7275889.21,1864070.69,203052.01,109171.12,3009068.53,884261.37,113170.54,1609026.93,78042.3,147335.16,1.315687247,13287.36,11538.51,2439.67,107797.69,1363.98,9.45,1405318.09,66615.35
2021-02-14,"Southeast",0.843990717,5978498.36,1690664.15,226683.18,180877.37,2574809.71,243251.49,2249.52,1484575.81,94349.19,84559.13,1.213010679,2234.34,7574.02,97.92,179359.64,1514.58,3.15,1467523.48,35899.52
2021-02-14,"West",0.883461075,7721531.39,1550775.28,359423.94,99205.3,1738533.97,983303.67,22892.72,1253684.06,41043,140072.14,1.44844748,18246.61,37173.53,1627.27,93976.77,0,0,3426025.74,203171.23
2021-02-21,"California",1.192972621,6119428.37,1314011.32,354657.81,169112.36,1285956.52,658957.6,126504.68,1197166.29,34900.56,48955.69,1.622611266,16238.61,21560.82,10.29,159391.75,1272.6,0,2733998.25,147735.73
2021-02-21,"Great Lakes",1.013468202,4056889.29,984642.09,191243.72,97018.03,674617.05,823871.6,169890.1,878116.49,23061.7,71713.26,1.390532215,7868.86,25818.93,0,93809.03,3164.41,0,1403868.45,60537.9
2021-02-21,"Midsouth",1.031891239,3996437.96,1207290.15,275299.36,189594.63,1358173.11,734174.98,16118.83,895217.73,76444.13,55061.82,1.322073561,2002.59,22876.9,133.57,188987.27,391.18,0,680680.88,60691.68
2021-02-21,"Northeast",1.113391082,5834726.52,1791790.58,335010.68,276958.36,492955.08,3080244.83,7556.79,1646946.03,81047.66,12941.25,1.544267283,16917.8,24872.83,739.78,264567.13,15.56,0,462179.25,15521.9
2021-02-21,"Plains",0.894770416,2038537.26,607305.02,56856.53,30172.68,653938.76,521844.46,1367.79,494592.94,30921.1,43924.72,1.298891498,16809.4,3268.19,6.83,29641.69,527.66,0,254081.22,6599.42
2021-02-21,"South Central",0.697496005,4874564.28,1270675.13,175822.04,67136.28,2123648.48,597619.73,54634.26,1125203.33,39378.02,98388.31,1.269768843,9159.21,13708.3,39971.87,65569.15,1560.83,6.3,827986.68,45846.39
2021-02-21,"Southeast",0.864715793,6130682.71,1614760.66,230137.38,189416.16,2817140.93,235323.61,2440.06,1417241.69,89459.87,83558.61,1.220212489,1518.97,7059.22,76.23,187539.42,1870.43,6.3,1461017.45,32066.8
2021-02-21,"West",0.926684584,7377563.1,1491957.67,342725.84,100823.99,1758035.89,871405.24,22400.33,1232054.26,37516.27,112193.7,1.502931641,20875.48,32331.3,13869.01,94555.34,0,0,3233763.98,174826.06
2021-02-28,"California",1.153031187,6333693,1306058.53,501557.15,167156.21,1332071.82,611852.72,173711.26,1176762.81,35355.6,73237.47,1.499500494,19215.12,196313.98,361.93,152048.97,1461.6,6.3,2909998.68,118509.9
2021-02-28,"Great Lakes",0.831189026,4981711.21,918135.91,173799.88,80384.75,696794.83,1121008.79,431436.45,810212.92,23776.35,73835.02,1.475879768,5662.79,23151.19,0,77325.53,3011.18,0,1814335.22,64601.15
2021-02-28,"Midsouth",1.016403764,4198390.18,1321188.74,295436.14,201834.43,1359215.08,763380.57,16349.43,1014079.54,84885.68,55997.79,1.239639709,1808.32,22681.62,170.87,201440.07,99,0,738256.36,68940.91
2021-02-28,"Northeast",1.104564893,6047197.1,1935852.96,356134.66,299187.54,506378.88,3196264.03,7101.63,1808231.38,97527.67,12666.33,1.571591843,16992.98,24277.59,760.79,286923.87,11.67,0,401599.6,14915.76
2021-02-28,"Plains",0.899749186,2062042.32,664373.18,51517.01,29437.09,601358.58,484828.03,1515.44,562947.47,31599.4,47749.45,1.438538215,9852.12,4879.91,11.66,28935.51,488.06,0,309967.09,7336.23
2021-02-28,"South Central",0.69478296,6652833.17,1691233.21,166174.93,114627.27,2637229.03,830311.81,107649.3,1469061.74,82639.33,132602.4,1.312122658,10816.33,5410.79,9268.37,112626.8,2000.47,0,1386409.82,26052.17
2021-02-28,"Southeast",0.927266844,5774695.78,1709756.84,227754.47,183620.51,2440939.48,249488.81,2169.99,1499344.83,97500.11,83769.7,1.252714067,1882.55,7692.14,54,181104.84,2506.22,9.45,1372340.67,34505.28
2021-02-28,"West",0.861207117,7915178.44,1491953.68,361420.04,103518.86,1688435.44,1000727.15,21597.81,1229402.31,30357.27,127052.07,1.468658604,16324.2,49418.46,2653.08,97911.19,0,3.15,3712464.35,189505.44
2021-03-07,"California",1.2578154,6129704.88,1342327.73,431349.42,189353.71,1265404.48,692090.43,184266.53,1226107.62,41145.3,67231.76,1.595021789,21878.86,86473.15,44.72,175493.25,1234.8,3.15,2645615.71,133598.97
2021-03-07,"Great Lakes",0.952201269,4599545.35,1478265.53,215017.66,110775.19,668409.65,878017.32,183034.01,1366832.28,24095.48,80109.61,1.367636108,5095.1,24430.96,0,106623.43,4114.07,0,1391818.84,74716.42
2021-03-07,"Midsouth",1.016598177,4362405.1,1609933.25,291037.49,197406.77,1316972.14,704250.51,12532.98,1329344.78,88212.34,57567.65,1.257624792,1882.41,20827.05,126,196675.48,403.68,0,718716.21,70795.26
2021-03-07,"Northeast",1.10959718,6286313.71,1986895.73,327770.84,267396.01,500772.42,3378198.23,7240.69,1867528.74,99446.65,14297.02,1.629209242,18905.44,26309.76,836.93,256067.21,0,0,413206.64,14322.7
2021-03-07,"Plains",0.955722287,2130430.51,690453.19,73986.36,30149.15,609375.01,509014.14,1177.25,573520.47,38466.42,55827,1.309703744,11132.27,26488.07,17.08,29534.43,609.69,0,320410.91,6199.78
2021-03-07,"South Central",0.699884046,6722150.24,1715801.69,197241.71,151366.91,2866197.97,847014.08,156463.7,1493159.63,71943.9,143980.79,1.185917906,8840.03,5102.33,2064.52,149534.17,1832.74,0,1136672.8,29867.93
2021-03-07,"Southeast",0.947283081,5854750.86,1818002.13,236728.51,194880.23,2378209.38,232553.29,2063,1604667.63,95910.94,93422.16,1.257212331,1476.14,6891.96,34.95,193133.97,1743.11,3.15,1423923.06,33445.23
2021-03-07,"West",0.935992333,7725560.14,1564952.38,354340.42,121209.46,1655973.75,959693.6,27161.6,1263536.91,38537.96,151023.81,1.471290071,14390.14,38529.7,1259.13,115797.23,0,3.15,3517778.8,178951.99
