Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units"
Phoenix/Tucson,Weekly,"2023-08-06 00:00:00",Organic,1.476626192,36795.32,8857.93,7028.78,0.00,20908.61,,,
Pittsburgh,Weekly,"2023-08-06 00:00:00",Organic,1.447619235,12241.91,1547.71,7.96,0.00,10686.24,,,
Portland,Weekly,"2023-08-06 00:00:00",Organic,2.208162689,41651.81,41.65,27152.27,0.00,14457.89,,,
Providence,Weekly,"2023-08-06 00:00:00",Organic,1.487571941,5777.58,15.09,14.40,0.00,5748.09,,,
Raleigh/Greensboro,Weekly,"2023-08-06 00:00:00",Organic,1.461967681,46857.91,475.74,4072.11,4.06,42305.99,,,
Richmond/Norfolk,Weekly,"2023-08-06 00:00:00",Organic,1.403151689,32529.97,76.76,4551.96,0.00,27901.25,,,
Roanoke,Weekly,"2023-08-06 00:00:00",Organic,1.444428693,16113.67,19.88,3912.93,0.00,12180.86,,,
Sacramento,Weekly,"2023-08-06 00:00:00",Organic,1.339441972,42295.49,4949.09,1890.83,0.00,35455.58,,,
"San Diego",Weekly,"2023-08-06 00:00:00",Organic,1.970770205,25810.43,14762.11,725.99,0.00,10322.34,,,
"San Francisco",Weekly,"2023-08-06 00:00:00",Organic,1.685998362,74346.37,17312.62,4084.85,0.00,52948.90,,,
Seattle,Weekly,"2023-08-06 00:00:00",Organic,2.316419370,65978.26,750.65,53294.59,13.01,11920.01,,,
"South Carolina",Weekly,"2023-08-06 00:00:00",Organic,1.407002909,43480.28,356.39,4332.82,4.23,38786.84,,,
Spokane,Weekly,"2023-08-06 00:00:00",Organic,2.215264700,4836.96,69.53,2678.45,0.00,2088.98,,,
"St. Louis",Weekly,"2023-08-06 00:00:00",Organic,1.579127859,11813.05,1060.08,1816.71,0.00,8936.26,,,
Syracuse,Weekly,"2023-08-06 00:00:00",Organic,1.677844305,5606.69,485.58,198.80,0.00,4922.31,,,
Tampa,Weekly,"2023-08-06 00:00:00",Organic,1.372026380,28644.73,261.46,82.43,0.00,28300.85,,,
Toledo,Weekly,"2023-08-06 00:00:00",Organic,1.472203398,9955.40,111.86,2770.03,0.00,7073.51,,,
"West Tex/New Mexico",Weekly,"2023-08-06 00:00:00",Organic,1.287520001,27173.89,3510.59,1440.31,0.00,22222.98,,,
Wichita,Weekly,"2023-08-06 00:00:00",Organic,1.304514741,5112.74,1825.10,8.73,0.00,3278.91,,,
California,Weekly,"2023-08-06 00:00:00",Organic,1.624641119,390932.38,142307.31,16367.73,0.00,232257.35,,,
"Great Lakes",Weekly,"2023-08-06 00:00:00",Organic,1.490209574,283931.63,5474.29,100409.81,0.00,178047.53,,,
Midsouth,Weekly,"2023-08-06 00:00:00",Organic,1.440624638,374115.02,1857.47,59448.61,14.61,312794.32,,,
Northeast,Weekly,"2023-08-06 00:00:00",Organic,1.565221087,322344.83,20379.69,28487.30,1.60,273476.24,,,
Plains,Weekly,"2023-08-06 00:00:00",Organic,1.321110193,98445.99,10826.33,3214.98,0.00,84404.68,,,
"South Central",Weekly,"2023-08-06 00:00:00",Organic,1.345679867,219155.30,51847.39,7038.58,0.00,160269.33,,,
Southeast,Weekly,"2023-08-06 00:00:00",Organic,1.381875339,344937.62,2317.68,24426.16,4.66,318189.12,,,
West,Weekly,"2023-08-06 00:00:00",Organic,1.767139410,396724.09,92881.96,131457.21,13.94,172370.97,,,
"Total U.S.",Weekly,"2023-08-06 00:00:00",Organic,1.524093294,2430586.85,327892.13,370850.37,34.82,1731809.53,,,
Albany,Weekly,"2023-08-13 00:00:00",Conventional,1.044482088,139187.08,37258.96,76714.26,6.61,25207.25,,,
Atlanta,Weekly,"2023-08-13 00:00:00",Conventional,1.099993581,827149.32,439089.02,142301.10,53.40,245705.79,,,
Baltimore/Washington,Weekly,"2023-08-13 00:00:00",Conventional,1.132345340,1117069.79,388089.06,197361.10,1157.04,530462.59,,,
Birmingham/Montgomery,Weekly,"2023-08-13 00:00:00",Conventional,1.055516962,352310.44,193858.63,32868.07,36.94,125546.80,,,
Boise,Weekly,"2023-08-13 00:00:00",Conventional,1.096830028,128938.04,83510.19,25701.09,331.72,19395.04,,,
Boston,Weekly,"2023-08-13 00:00:00",Conventional,1.272380391,589201.95,103849.45,314325.79,21.15,171005.57,,,
Buffalo/Rochester,Weekly,"2023-08-13 00:00:00",Conventional,0.998993307,205186.18,48525.53,50712.56,1865.73,104082.37,,,
Charlotte,Weekly,"2023-08-13 00:00:00",Conventional,1.145098908,417952.35,140880.76,79343.98,409.45,197318.17,,,
Chicago,Weekly,"2023-08-13 00:00:00",Conventional,1.055966313,1138192.77,515562.01,155078.37,104344.67,363207.70,,,
Cincinnati/Dayton,Weekly,"2023-08-13 00:00:00",Conventional,1.077468032,337774.38,184415.30,71159.59,17933.48,64266.02,,,
Columbus,Weekly,"2023-08-13 00:00:00",Conventional,1.182240005,268320.67,85447.67,91198.29,15812.78,75861.93,,,
"Dallas/Ft. Worth",Weekly,"2023-08-13 00:00:00",Conventional,1.012488570,1323875.60,567634.99,305090.43,4495.13,446655.05,,,
Denver,Weekly,"2023-08-13 00:00:00",Conventional,1.207869867,910429.76,416097.66,253114.04,10751.39,230466.66,,,
Detroit,Weekly,"2023-08-13 00:00:00",Conventional,1.026682350,481752.51,119590.78,155984.18,85625.69,120551.86,,,
"Grand Rapids",Weekly,"2023-08-13 00:00:00",Conventional,1.165070848,223344.47,31711.22,45143.38,80882.08,65607.78,,,
Harrisburg/Scranton,Weekly,"2023-08-13 00:00:00",Conventional,1.016169006,436818.11,168486.05,99687.61,10251.00,158393.46,,,
Hartford/Springfield,Weekly,"2023-08-13 00:00:00",Conventional,1.124958628,396577.53,76085.73,189390.84,161.63,130939.33,,,
Houston,Weekly,"2023-08-13 00:00:00",Conventional,1.111153085,843499.16,485636.35,176385.67,4727.60,176749.54,,,
Indianapolis,Weekly,"2023-08-13 00:00:00",Conventional,1.033077994,288960.26,123049.07,60102.84,23928.61,81879.74,,,
Jacksonville,Weekly,"2023-08-13 00:00:00",Conventional,1.139611041,252190.97,132355.50,22428.24,3.78,97403.45,,,
"Las Vegas",Weekly,"2023-08-13 00:00:00",Conventional,1.023960294,423167.89,258198.55,51458.18,6622.74,106888.42,,,
"Los Angeles",Weekly,"2023-08-13 00:00:00",Conventional,1.258445836,2898310.21,1709177.24,79167.56,450097.32,659868.09,,,
Louisville,Weekly,"2023-08-13 00:00:00",Conventional,0.980683509,146654.48,32580.37,63501.24,4763.52,45809.36,,,
"Miami/Ft. Lauderdale",Weekly,"2023-08-13 00:00:00",Conventional,1.119910732,1176480.45,661454.31,33219.47,1423.26,480383.41,,,
Nashville,Weekly,"2023-08-13 00:00:00",Conventional,1.051467938,325196.46,129625.41,85311.81,12.17,110247.07,,,
"Northern New England",Weekly,"2023-08-13 00:00:00",Conventional,1.029847899,600545.34,86024.86,426235.39,10.39,88274.70,,,
"New Orleans/Mobile",Weekly,"2023-08-13 00:00:00",Conventional,1.006728112,282841.54,169032.34,17358.82,296.80,96153.59,,,
"New York",Weekly,"2023-08-13 00:00:00",Conventional,1.182148364,2253843.21,488577.69,990439.50,10617.67,764208.35,,,
Orlando,Weekly,"2023-08-13 00:00:00",Conventional,1.048504181,656494.85,311232.27,27846.78,33.07,317382.72,,,
Peoria/Springfield,Weekly,"2023-08-13 00:00:00",Conventional,0.951162058,163870.25,76508.52,21019.01,11317.78,55024.93,,,
Philadelphia,Weekly,"2023-08-13 00:00:00",Conventional,0.959690982,687184.77,202272.79,188124.79,7985.19,288802.00,,,
Phoenix/Tucson,Weekly,"2023-08-13 00:00:00",Conventional,0.970203284,1276491.86,928251.95,163700.23,7749.00,176790.69,,,
Pittsburgh,Weekly,"2023-08-13 00:00:00",Conventional,1.153685608,191988.08,92388.08,21441.89,39.49,78118.63,,,
Portland,Weekly,"2023-08-13 00:00:00",Conventional,1.349689520,567950.18,302616.55,141266.86,37923.94,86142.84,,,
Providence,Weekly,"2023-08-13 00:00:00",Conventional,1.265958394,102300.74,22830.74,47258.53,88.66,32122.80,,,
Raleigh/Greensboro,Weekly,"2023-08-13 00:00:00",Conventional,1.106825240,461168.35,146220.68,108084.36,252.28,206611.04,,,
Richmond/Norfolk,Weekly,"2023-08-13 00:00:00",Conventional,0.998547659,332836.02,120572.89,89657.91,88.06,122517.16,,,
Roanoke,Weekly,"2023-08-13 00:00:00",Conventional,0.939324485,202910.74,82194.45,52253.97,367.13,68095.20,,,
Sacramento,Weekly,"2023-08-13 00:00:00",Conventional,1.396104521,456742.33,255695.29,99794.53,5945.55,95306.96,,,
"San Diego",Weekly,"2023-08-13 00:00:00",Conventional,1.288971927,534938.96,321331.25,30322.42,63894.27,119391.02,,,
"San Francisco",Weekly,"2023-08-13 00:00:00",Conventional,1.113785194,867905.90,667960.52,85784.93,6985.95,107174.50,,,
Seattle,Weekly,"2023-08-13 00:00:00",Conventional,1.523799951,480326.59,266584.89,117105.71,16985.06,79650.92,,,
"South Carolina",Weekly,"2023-08-13 00:00:00",Conventional,1.090766194,606406.31,270765.93,96194.20,189.04,239257.14,,,
Spokane,Weekly,"2023-08-13 00:00:00",Conventional,1.372668659,73177.94,42875.84,16697.87,9.43,13594.80,,,
"St. Louis",Weekly,"2023-08-13 00:00:00",Conventional,0.949827645,258243.35,146989.61,14197.19,27.26,97029.29,,,
Syracuse,Weekly,"2023-08-13 00:00:00",Conventional,1.023797736,97004.09,24848.33,34573.84,459.56,37122.37,,,
Tampa,Weekly,"2023-08-13 00:00:00",Conventional,1.081429453,660890.13,375643.17,24394.45,43.24,260809.27,,,
Toledo,Weekly,"2023-08-13 00:00:00",Conventional,1.141031466,134794.33,38480.01,47276.93,17595.13,31442.26,,,
"West Tex/New Mexico",Weekly,"2023-08-13 00:00:00",Conventional,1.021686565,899018.58,504263.16,70038.69,10447.12,314269.62,,,
Wichita,Weekly,"2023-08-13 00:00:00",Conventional,0.942124023,109986.48,43268.41,30360.60,12.56,36344.91,,,
California,Weekly,"2023-08-13 00:00:00",Conventional,1.256989802,6044860.86,3772897.88,454447.82,598515.77,1218999.39,,,
"Great Lakes",Weekly,"2023-08-13 00:00:00",Conventional,1.049987669,4729495.21,1690626.06,1129237.20,543347.83,1366284.11,,,
Midsouth,Weekly,"2023-08-13 00:00:00",Conventional,1.070747770,4417802.22,1583163.67,1035783.47,14541.18,1784313.89,,,
Northeast,Weekly,"2023-08-13 00:00:00",Conventional,1.105034355,6063835.22,1299318.72,2712107.71,22637.10,2029771.68,,,
Plains,Weekly,"2023-08-13 00:00:00",Conventional,1.008469593,2248145.61,1089537.24,283363.44,65461.25,809783.69,,,
"South Central",Weekly,"2023-08-13 00:00:00",Conventional,1.031255402,5091126.34,2819820.29,755902.62,19207.17,1496196.27,,,
Southeast,Weekly,"2023-08-13 00:00:00",Conventional,1.087348813,5931963.76,3113013.04,527013.29,699.88,2291237.56,,,
West,Weekly,"2023-08-13 00:00:00",Conventional,1.156746760,6653675.64,3962000.35,1268532.33,117742.00,1305400.96,,,
"Total U.S.",Weekly,"2023-08-13 00:00:00",Conventional,1.108754358,41180904.85,19330377.25,8166387.88,1382152.18,12301987.55,,,
Albany,Weekly,"2023-08-13 00:00:00",Organic,1.479733000,4263.37,183.10,303.00,0.00,3777.27,,,
Atlanta,Weekly,"2023-08-13 00:00:00",Organic,1.401446636,37310.37,173.29,9123.92,0.00,28013.16,,,
Baltimore/Washington,Weekly,"2023-08-13 00:00:00",Organic,1.409722427,88649.21,1759.20,9251.20,8.37,77630.45,,,
Birmingham/Montgomery,Weekly,"2023-08-13 00:00:00",Organic,1.237685236,17097.12,123.77,355.37,0.00,16617.98,,,
Boise,Weekly,"2023-08-13 00:00:00",Organic,2.031718964,6843.21,6.61,3805.46,0.00,3031.13,,,
Boston,Weekly,"2023-08-13 00:00:00",Organic,1.644281031,30880.10,179.12,1467.99,0.00,29232.99,,,
Buffalo/Rochester,Weekly,"2023-08-13 00:00:00",Organic,1.480613213,17161.43,447.92,80.14,0.00,16633.37,,,
Charlotte,Weekly,"2023-08-13 00:00:00",Organic,1.464307018,41279.91,138.21,5246.24,4.13,35891.32,,,
Chicago,Weekly,"2023-08-13 00:00:00",Organic,1.381426657,88105.47,1106.94,38282.48,0.00,48716.05,,,
Cincinnati/Dayton,Weekly,"2023-08-13 00:00:00",Organic,1.565436997,22519.18,52.92,10769.50,0.00,11696.76,,,
Columbus,Weekly,"2023-08-13 00:00:00",Organic,1.471049243,19366.31,924.37,6128.82,0.00,12313.12,,,
"Dallas/Ft. Worth",Weekly,"2023-08-13 00:00:00",Organic,1.333285386,59923.06,20549.73,825.98,0.00,38547.35,,,
Denver,Weekly,"2023-08-13 00:00:00",Organic,1.500171849,83126.04,59823.60,1003.71,0.00,22298.74,,,
Detroit,Weekly,"2023-08-13 00:00:00",Organic,1.412501100,23760.70,263.07,7723.84,0.00,15773.79,,,
"Grand Rapids",Weekly,"2023-08-13 00:00:00",Organic,1.332178780,8530.42,38.91,480.59,0.00,8010.92,,,
Harrisburg/Scranton,Weekly,"2023-08-13 00:00:00",Organic,1.422700003,21746.84,265.70,502.65,0.00,20978.49,,,
Hartford/Springfield,Weekly,"2023-08-13 00:00:00",Organic,1.646138547,22418.91,384.43,4822.74,0.00,17211.74,,,
Houston,Weekly,"2023-08-13 00:00:00",Organic,1.328548652,31160.36,12813.69,338.39,0.00,18008.28,,,
Indianapolis,Weekly,"2023-08-13 00:00:00",Organic,1.448906490,18351.16,166.37,5679.74,0.00,12505.06,,,
Jacksonville,Weekly,"2023-08-13 00:00:00",Organic,1.588948172,13623.90,143.20,152.47,0.00,13328.23,,,
"Las Vegas",Weekly,"2023-08-13 00:00:00",Organic,1.473809334,26057.40,6946.37,5184.44,0.00,13926.59,,,
"Los Angeles",Weekly,"2023-08-13 00:00:00",Organic,1.638471391,175151.85,89798.78,6763.89,2.55,78586.63,,,
Louisville,Weekly,"2023-08-13 00:00:00",Organic,1.445578622,11031.61,6.51,4551.28,0.00,6473.82,,,
"Miami/Ft. Lauderdale",Weekly,"2023-08-13 00:00:00",Organic,1.350249948,59634.32,469.90,383.28,0.00,58781.14,,,
Nashville,Weekly,"2023-08-13 00:00:00",Organic,1.464486840,22420.73,111.25,7255.86,0.00,15053.61,,,
"Northern New England",Weekly,"2023-08-13 00:00:00",Organic,1.650770628,16419.60,1864.23,291.74,0.00,14263.63,,,
"New Orleans/Mobile",Weekly,"2023-08-13 00:00:00",Organic,1.360907389,14310.86,335.74,118.33,0.00,13856.80,,,
"New York",Weekly,"2023-08-13 00:00:00",Organic,1.700318861,108542.54,9562.76,11326.22,43.81,87609.75,,,
Orlando,Weekly,"2023-08-13 00:00:00",Organic,1.449124982,37315.62,495.43,136.29,0.00,36683.90,,,
Peoria/Springfield,Weekly,"2023-08-13 00:00:00",Organic,1.410453393,7892.29,106.21,1571.48,0.00,6214.60,,,
Philadelphia,Weekly,"2023-08-13 00:00:00",Organic,1.505366441,39808.71,2019.04,3967.55,0.00,33822.13,,,
Phoenix/Tucson,Weekly,"2023-08-13 00:00:00",Organic,1.609091725,32865.19,6245.95,9095.78,0.00,17523.46,,,
Pittsburgh,Weekly,"2023-08-13 00:00:00",Organic,1.496597888,10327.86,1517.82,0.00,0.00,8810.04,,,
Portland,Weekly,"2023-08-13 00:00:00",Organic,2.211096546,39879.91,34.60,26816.07,1.27,13027.98,,,
Providence,Weekly,"2023-08-13 00:00:00",Organic,1.502872483,5838.87,8.37,14.29,0.00,5816.21,,,
Raleigh/Greensboro,Weekly,"2023-08-13 00:00:00",Organic,1.493090429,45320.03,415.96,4135.76,4.07,40764.25,,,
Richmond/Norfolk,Weekly,"2023-08-13 00:00:00",Organic,1.334988783,33593.54,40.88,4800.59,0.00,28752.07,,,
Roanoke,Weekly,"2023-08-13 00:00:00",Organic,1.401366376,16525.98,12.12,4206.58,0.00,12307.27,,,
Sacramento,Weekly,"2023-08-13 00:00:00",Organic,1.536160624,26341.96,6437.08,1772.33,0.00,18132.55,,,
"San Diego",Weekly,"2023-08-13 00:00:00",Organic,1.968740419,27713.79,16391.39,862.91,0.00,10459.49,,,
"San Francisco",Weekly,"2023-08-13 00:00:00",Organic,1.645316340,74012.43,23662.67,4315.33,0.00,46034.43,,,
Seattle,Weekly,"2023-08-13 00:00:00",Organic,2.355221210,65393.44,892.30,53112.25,7.59,11381.30,,,
"South Carolina",Weekly,"2023-08-13 00:00:00",Organic,1.387728555,40593.60,318.61,4174.28,0.00,36100.70,,,
Spokane,Weekly,"2023-08-13 00:00:00",Organic,2.317009979,5612.56,168.53,3503.86,0.00,1940.17,,,
"St. Louis",Weekly,"2023-08-13 00:00:00",Organic,1.615626751,12719.29,1016.68,1735.48,0.00,9967.12,,,
Syracuse,Weekly,"2023-08-13 00:00:00",Organic,1.400031612,6711.09,208.43,138.97,0.00,6363.68,,,
Tampa,Weekly,"2023-08-13 00:00:00",Organic,1.378187618,27947.64,352.11,89.04,0.00,27506.49,,,
Toledo,Weekly,"2023-08-13 00:00:00",Organic,1.472337956,9581.19,38.16,3397.25,0.00,6145.77,,,
"West Tex/New Mexico",Weekly,"2023-08-13 00:00:00",Organic,1.275911799,26992.39,7953.21,1767.65,0.00,17271.54,,,
Wichita,Weekly,"2023-08-13 00:00:00",Organic,1.331989611,5188.55,2302.21,0.00,0.00,2886.34,,,
California,Weekly,"2023-08-13 00:00:00",Organic,1.657479991,375567.52,162498.47,16934.43,2.93,196131.69,,,
"Great Lakes",Weekly,"2023-08-13 00:00:00",Organic,1.422833981,294421.35,5644.44,94998.39,0.00,193778.51,,,
Midsouth,Weekly,"2023-08-13 00:00:00",Organic,1.426729076,372667.66,3364.07,59373.40,17.90,309912.29,,,
Northeast,Weekly,"2023-08-13 00:00:00",Organic,1.584685759,304605.68,14746.85,23206.49,0.00,266652.33,,,
Plains,Weekly,"2023-08-13 00:00:00",Organic,1.335891320,109799.41,12405.08,2871.81,0.00,94522.52,,,
"South Central",Weekly,"2023-08-13 00:00:00",Organic,1.334852338,207123.22,50322.11,7865.31,0.00,148935.80,,,
Southeast,Weekly,"2023-08-13 00:00:00",Organic,1.365781800,317857.24,2536.19,20147.51,0.00,295173.54,,,
West,Weekly,"2023-08-13 00:00:00",Organic,1.808357618,396141.22,113928.14,137925.52,9.51,144278.06,,,
"Total U.S.",Weekly,"2023-08-13 00:00:00",Organic,1.526146468,2378183.29,365445.34,363322.85,30.34,1649384.76,,,
Albany,Weekly,"2023-08-20 00:00:00",Conventional,1.030872371,117253.95,32708.53,58099.60,0.00,26445.82,,,
Atlanta,Weekly,"2023-08-20 00:00:00",Conventional,1.082458254,826279.89,411801.98,138009.93,150.15,276317.82,,,
Baltimore/Washington,Weekly,"2023-08-20 00:00:00",Conventional,1.098906218,1099042.07,362311.29,206562.34,993.55,529174.90,,,
Birmingham/Montgomery,Weekly,"2023-08-20 00:00:00",Conventional,1.010948263,348945.05,169653.79,43799.17,104.92,135387.17,,,
Boise,Weekly,"2023-08-20 00:00:00",Conventional,1.337771428,108941.25,60788.95,26872.42,92.06,21187.82,,,
Boston,Weekly,"2023-08-20 00:00:00",Conventional,1.287988160,555008.89,104328.63,281747.51,80.09,168852.67,,,
Buffalo/Rochester,Weekly,"2023-08-20 00:00:00",Conventional,0.943488823,210104.63,48406.82,49529.24,1450.91,110717.66,,,
Charlotte,Weekly,"2023-08-20 00:00:00",Conventional,1.137636035,431799.97,142311.13,82922.51,513.10,206053.23,,,
Chicago,Weekly,"2023-08-20 00:00:00",Conventional,1.039703242,1132682.12,508560.95,131114.24,113824.75,379182.18,,,
Cincinnati/Dayton,Weekly,"2023-08-20 00:00:00",Conventional,1.100315213,308330.83,159410.34,66711.78,16690.43,65518.29,,,
Columbus,Weekly,"2023-08-20 00:00:00",Conventional,1.109227845,259743.04,101178.89,71466.70,15607.24,71490.20,,,
"Dallas/Ft. Worth",Weekly,"2023-08-20 00:00:00",Conventional,0.978601315,1425851.56,640081.89,269386.29,9146.02,507237.35,,,
Denver,Weekly,"2023-08-20 00:00:00",Conventional,1.097297595,1008817.40,489478.37,228718.18,9124.86,281495.98,,,
Detroit,Weekly,"2023-08-20 00:00:00",Conventional,1.006497219,456116.62,114089.02,138671.39,83528.10,119828.11,,,
"Grand Rapids",Weekly,"2023-08-20 00:00:00",Conventional,1.155560411,213459.35,32993.92,46131.36,73591.02,60743.05,,,
Harrisburg/Scranton,Weekly,"2023-08-20 00:00:00",Conventional,0.994336112,437630.13,170508.23,88979.24,11531.28,166611.39,,,
Hartford/Springfield,Weekly,"2023-08-20 00:00:00",Conventional,1.158743877,368197.90,83258.66,160291.37,202.19,124445.68,,,
Houston,Weekly,"2023-08-20 00:00:00",Conventional,1.034684034,944433.34,508793.28,166130.86,4940.93,264568.27,,,
Indianapolis,Weekly,"2023-08-20 00:00:00",Conventional,0.973058071,289685.41,111404.58,66949.81,24599.05,86731.98,,,
Jacksonville,Weekly,"2023-08-20 00:00:00",Conventional,1.094952693,255203.64,132012.24,21871.07,4.88,101315.44,,,
"Las Vegas",Weekly,"2023-08-20 00:00:00",Conventional,0.866633291,576208.70,389781.40,46977.44,9954.69,129495.16,,,
"Los Angeles",Weekly,"2023-08-20 00:00:00",Conventional,1.255743600,3389439.46,1795111.21,104260.12,667839.04,822229.09,,,
Louisville,Weekly,"2023-08-20 00:00:00",Conventional,0.957799657,141862.34,35266.98,53556.00,5170.87,47868.49,,,
"Miami/Ft. Lauderdale",Weekly,"2023-08-20 00:00:00",Conventional,1.133053024,1168865.24,675315.26,33246.56,1181.16,459122.25,,,
Nashville,Weekly,"2023-08-20 00:00:00",Conventional,1.021512340,320050.81,122745.42,84858.70,18.55,112428.14,,,
"Northern New England",Weekly,"2023-08-20 00:00:00",Conventional,1.125863815,454429.23,63810.80,297237.51,249.75,93131.16,,,
"New Orleans/Mobile",Weekly,"2023-08-20 00:00:00",Conventional,0.900387522,295129.98,153891.07,18641.01,360.08,122237.82,,,
"New York",Weekly,"2023-08-20 00:00:00",Conventional,1.295569342,1922687.54,416743.87,712952.91,7167.02,785823.75,,,
Orlando,Weekly,"2023-08-20 00:00:00",Conventional,1.017471167,659945.71,293657.00,32799.07,21.99,333467.65,,,
Peoria/Springfield,Weekly,"2023-08-20 00:00:00",Conventional,0.937723436,161461.26,68461.62,23733.79,12479.65,56786.19,,,
Philadelphia,Weekly,"2023-08-20 00:00:00",Conventional,0.979204965,635937.69,191902.09,151623.53,10845.77,281566.30,,,
Phoenix/Tucson,Weekly,"2023-08-20 00:00:00",Conventional,0.863170886,1482845.13,1103436.33,170762.09,13218.94,195427.77,,,
Pittsburgh,Weekly,"2023-08-20 00:00:00",Conventional,0.983178706,192812.12,98046.71,17274.64,68.68,77422.09,,,
Portland,Weekly,"2023-08-20 00:00:00",Conventional,1.271260981,598999.66,336652.57,164141.40,32717.91,65487.78,,,
Providence,Weekly,"2023-08-20 00:00:00",Conventional,1.246459374,95191.17,24412.67,42098.25,5.84,28674.41,,,
Raleigh/Greensboro,Weekly,"2023-08-20 00:00:00",Conventional,1.086804368,474554.89,148349.95,102817.40,265.43,223122.11,,,
Richmond/Norfolk,Weekly,"2023-08-20 00:00:00",Conventional,0.980111871,334547.12,125641.00,79398.37,72.96,129434.79,,,
Roanoke,Weekly,"2023-08-20 00:00:00",Conventional,0.928024129,199462.94,81151.92,50203.13,492.02,67615.87,,,
Sacramento,Weekly,"2023-08-20 00:00:00",Conventional,1.494740289,461526.55,197880.45,148156.89,4901.78,110587.43,,,
"San Diego",Weekly,"2023-08-20 00:00:00",Conventional,1.271762996,598198.17,323507.84,55464.65,86632.18,132593.51,,,
"San Francisco",Weekly,"2023-08-20 00:00:00",Conventional,1.517774029,669783.65,476073.55,78364.97,5134.23,110210.90,,,
Seattle,Weekly,"2023-08-20 00:00:00",Conventional,1.674553715,453528.14,244970.88,119663.67,14438.38,74455.22,,,
"South Carolina",Weekly,"2023-08-20 00:00:00",Conventional,1.073747956,616370.56,258177.16,107634.58,132.33,250426.49,,,
Spokane,Weekly,"2023-08-20 00:00:00",Conventional,1.470101434,67453.12,38512.03,16585.99,34.16,12320.95,,,
"St. Louis",Weekly,"2023-08-20 00:00:00",Conventional,0.904019755,279839.52,159430.45,15016.85,263.42,105128.79,,,
