Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units"
Pittsburgh,Weekly,"2024-06-30 00:00:00",Organic,1.610650364,12430.42,1582.48,0.99,0.00,10846.95,,,
Pittsburgh,Weekly,"2024-06-23 00:00:00",Organic,1.464306284,14862.27,1317.86,0.99,0.00,13543.43,,,
Portland,Weekly,"2024-07-14 00:00:00",Organic,2.547172724,42698.53,122.21,27970.68,52.52,14553.12,,,
Portland,Weekly,"2024-07-07 00:00:00",Organic,2.413904265,49149.13,159.25,31224.43,0.00,17765.44,,,
Portland,Weekly,"2024-06-30 00:00:00",Organic,2.276915254,42233.07,74.58,25303.71,0.00,16854.78,,,
Portland,Weekly,"2024-06-23 00:00:00",Organic,2.373686560,40736.47,57.76,25693.62,0.00,14985.09,,,
Providence,Weekly,"2024-07-14 00:00:00",Organic,1.311583184,9090.39,21.45,1.12,0.00,9067.81,,,
Providence,Weekly,"2024-07-07 00:00:00",Organic,1.544694218,7777.51,10.57,7.42,0.00,7759.52,,,
Providence,Weekly,"2024-06-30 00:00:00",Organic,1.363287040,10557.22,10.92,7.92,0.00,10538.38,,,
Providence,Weekly,"2024-06-23 00:00:00",Organic,1.285453378,11232.65,15.57,3.51,0.00,11213.56,,,
Raleigh/Greensboro,Weekly,"2024-07-14 00:00:00",Organic,1.496805872,41766.04,407.45,2214.03,1.01,39143.54,,,
Raleigh/Greensboro,Weekly,"2024-07-07 00:00:00",Organic,1.485023565,41435.54,512.96,1698.96,0.00,39223.62,,,
Raleigh/Greensboro,Weekly,"2024-06-30 00:00:00",Organic,1.390633077,48278.27,422.44,1514.23,2.03,46339.58,,,
Raleigh/Greensboro,Weekly,"2024-06-23 00:00:00",Organic,1.418277407,52040.01,497.38,1860.94,0.00,49681.69,,,
Richmond/Norfolk,Weekly,"2024-07-14 00:00:00",Organic,1.579887575,30424.27,138.46,4006.30,0.00,26279.51,,,
Richmond/Norfolk,Weekly,"2024-07-07 00:00:00",Organic,1.573511186,32590.40,391.67,3816.88,0.00,28381.86,,,
Richmond/Norfolk,Weekly,"2024-06-30 00:00:00",Organic,1.452308046,31801.17,58.34,2973.63,0.00,28769.19,,,
Richmond/Norfolk,Weekly,"2024-06-23 00:00:00",Organic,1.493759117,35349.97,78.14,4291.68,0.00,30980.15,,,
Roanoke,Weekly,"2024-07-14 00:00:00",Organic,1.719972347,16988.10,132.50,4017.02,0.00,12838.58,,,
Roanoke,Weekly,"2024-07-07 00:00:00",Organic,1.734287521,18548.93,537.68,4191.06,0.00,13820.19,,,
Roanoke,Weekly,"2024-06-30 00:00:00",Organic,1.558117510,16486.92,36.18,3113.86,0.00,13336.88,,,
Roanoke,Weekly,"2024-06-23 00:00:00",Organic,1.621653791,18783.29,62.29,4535.39,0.00,14185.61,,,
Sacramento,Weekly,"2024-07-14 00:00:00",Organic,1.835631092,19282.76,4770.61,1339.21,0.00,13172.94,,,
Sacramento,Weekly,"2024-07-07 00:00:00",Organic,1.813983286,21773.20,8538.65,1332.17,0.00,11902.39,,,
Sacramento,Weekly,"2024-06-30 00:00:00",Organic,1.870364201,20669.26,7314.86,1506.57,0.00,11847.83,,,
Sacramento,Weekly,"2024-06-23 00:00:00",Organic,1.798280347,19896.17,6649.14,1330.62,0.00,11916.41,,,
"San Diego",Weekly,"2024-07-14 00:00:00",Organic,1.796848517,32358.35,12929.72,2211.44,0.00,17217.19,,,
"San Diego",Weekly,"2024-07-07 00:00:00",Organic,1.821936207,37577.93,15877.71,2576.86,0.00,19123.36,,,
"San Diego",Weekly,"2024-06-30 00:00:00",Organic,2.020788452,29083.16,14146.88,1909.78,0.00,13026.50,,,
"San Diego",Weekly,"2024-06-23 00:00:00",Organic,1.982128324,30141.77,14009.42,1947.24,0.00,14185.12,,,
"San Francisco",Weekly,"2024-07-14 00:00:00",Organic,1.902419549,57242.18,22709.16,3032.22,0.00,31500.80,,,
"San Francisco",Weekly,"2024-07-07 00:00:00",Organic,1.771600437,67339.57,31786.04,2596.88,0.00,32956.65,,,
"San Francisco",Weekly,"2024-06-30 00:00:00",Organic,1.826439896,64787.67,30458.35,2456.16,0.00,31873.16,,,
"San Francisco",Weekly,"2024-06-23 00:00:00",Organic,1.820018863,62165.21,27595.92,2633.68,0.00,31935.61,,,
Seattle,Weekly,"2024-07-14 00:00:00",Organic,2.985849506,85791.59,763.39,71702.23,51.90,13274.07,,,
Seattle,Weekly,"2024-07-07 00:00:00",Organic,2.764606921,56887.44,477.58,40040.58,39.75,16329.52,,,
Seattle,Weekly,"2024-06-30 00:00:00",Organic,2.892680881,58950.29,615.85,42517.64,418.55,15398.26,,,
Seattle,Weekly,"2024-06-23 00:00:00",Organic,2.680448349,63322.35,979.50,45386.69,1560.87,15395.29,,,
"South Carolina",Weekly,"2024-07-14 00:00:00",Organic,1.702760007,39598.41,428.47,4154.09,6.81,35009.03,,,
"South Carolina",Weekly,"2024-07-07 00:00:00",Organic,1.669546326,42086.02,451.35,3888.16,0.00,37746.52,,,
"South Carolina",Weekly,"2024-06-30 00:00:00",Organic,1.546354283,50328.44,620.02,3362.37,6.59,46339.45,,,
"South Carolina",Weekly,"2024-06-23 00:00:00",Organic,1.569246794,48023.94,438.87,4368.72,0.00,43216.36,,,
Spokane,Weekly,"2024-07-14 00:00:00",Organic,2.421843480,4633.11,65.40,2270.46,3.78,2293.47,,,
Spokane,Weekly,"2024-07-07 00:00:00",Organic,2.494577442,6601.53,65.75,3365.54,0.00,3170.24,,,
Spokane,Weekly,"2024-06-30 00:00:00",Organic,2.470966142,6449.74,85.06,3170.16,19.84,3174.67,,,
Spokane,Weekly,"2024-06-23 00:00:00",Organic,2.221658605,7505.26,100.71,4566.58,36.85,2801.11,,,
"St. Louis",Weekly,"2024-07-14 00:00:00",Organic,1.466368754,15998.23,1267.07,2140.99,1.03,12589.14,,,
"St. Louis",Weekly,"2024-07-07 00:00:00",Organic,1.498687962,17892.65,1552.69,2718.94,0.00,13621.02,,,
"St. Louis",Weekly,"2024-06-30 00:00:00",Organic,1.344319253,21139.51,1068.61,1883.39,0.00,18187.51,,,
"St. Louis",Weekly,"2024-06-23 00:00:00",Organic,1.330588017,24596.48,902.44,2109.21,0.00,21584.83,,,
Syracuse,Weekly,"2024-07-14 00:00:00",Organic,1.320813162,9017.83,190.24,188.54,0.00,8639.06,,,
Syracuse,Weekly,"2024-07-07 00:00:00",Organic,1.334665362,8846.94,369.45,118.18,0.00,8359.30,,,
Syracuse,Weekly,"2024-06-30 00:00:00",Organic,1.270977269,10070.24,273.09,126.67,0.00,9670.48,,,
Syracuse,Weekly,"2024-06-23 00:00:00",Organic,1.274078537,12217.93,293.53,75.31,0.00,11849.09,,,
Tampa,Weekly,"2024-07-14 00:00:00",Organic,1.646086302,25660.73,524.67,194.25,0.00,24941.80,,,
Tampa,Weekly,"2024-07-07 00:00:00",Organic,1.618458810,26539.59,391.15,143.22,0.00,26005.22,,,
Tampa,Weekly,"2024-06-30 00:00:00",Organic,1.670260494,26355.50,438.43,133.77,0.00,25783.29,,,
Tampa,Weekly,"2024-06-23 00:00:00",Organic,1.521024401,29017.90,636.28,135.35,0.00,28246.27,,,
Toledo,Weekly,"2024-07-14 00:00:00",Organic,1.612143185,9860.18,60.28,2048.40,0.00,7751.50,,,
Toledo,Weekly,"2024-07-07 00:00:00",Organic,1.640748756,11029.79,199.93,2321.99,0.00,8507.88,,,
Toledo,Weekly,"2024-06-30 00:00:00",Organic,1.535439113,9563.00,64.91,1808.74,0.00,7689.35,,,
Toledo,Weekly,"2024-06-23 00:00:00",Organic,1.506851789,11039.74,36.11,2265.99,0.00,8737.64,,,
"West Tex/New Mexico",Weekly,"2024-07-14 00:00:00",Organic,1.418471840,27979.90,7196.06,1380.86,0.00,19402.98,,,
"West Tex/New Mexico",Weekly,"2024-07-07 00:00:00",Organic,1.925407191,43307.82,20364.15,1102.13,0.00,21841.54,,,
"West Tex/New Mexico",Weekly,"2024-06-30 00:00:00",Organic,1.660002061,55619.36,27249.55,1326.89,0.00,27042.93,,,
"West Tex/New Mexico",Weekly,"2024-06-23 00:00:00",Organic,1.581348108,32239.53,8861.69,1320.09,0.00,22057.75,,,
Wichita,Weekly,"2024-07-14 00:00:00",Organic,1.382468881,5791.84,2729.29,16.25,0.00,3046.30,,,
Wichita,Weekly,"2024-07-07 00:00:00",Organic,1.381446540,7470.95,3423.89,9.72,0.00,4037.34,,,
Wichita,Weekly,"2024-06-30 00:00:00",Organic,1.547257423,17096.17,3193.41,20.30,0.00,13882.46,,,
Wichita,Weekly,"2024-06-23 00:00:00",Organic,1.455048010,20373.09,2948.92,10.39,0.00,17413.78,,,
"Total U.S.",Weekly,"2024-07-14 00:00:00",Organic,1.656569462,2489157.50,317805.51,344241.49,140.92,1826969.59,,,
"Total U.S.",Weekly,"2024-07-07 00:00:00",Organic,1.650476930,2614925.13,395529.97,326212.62,67.17,1893115.38,,,
"Total U.S.",Weekly,"2024-06-30 00:00:00",Organic,1.584960631,2879194.95,371683.79,309671.38,572.74,2197267.05,,,
"Total U.S.",Weekly,"2024-06-23 00:00:00",Organic,1.545470217,3036305.36,366763.20,343950.39,2335.60,2323256.18,,,
California,Weekly,"2024-07-14 00:00:00",Organic,1.816831967,359202.79,135131.52,23346.15,5.90,200719.22,,,
California,Weekly,"2024-07-07 00:00:00",Organic,1.800162689,395457.01,182811.00,24309.86,11.81,188324.34,,,
California,Weekly,"2024-06-30 00:00:00",Organic,1.805355371,370773.84,154361.19,19545.47,0.00,196867.18,,,
California,Weekly,"2024-06-23 00:00:00",Organic,1.807292268,364202.24,155001.49,20632.63,0.00,188568.12,,,
"Great Lakes",Weekly,"2024-07-14 00:00:00",Organic,1.585973203,324625.91,8224.46,74836.63,0.00,241564.83,,,
"Great Lakes",Weekly,"2024-07-07 00:00:00",Organic,1.578026064,347521.69,8705.61,73799.22,0.00,265016.86,,,
"Great Lakes",Weekly,"2024-06-30 00:00:00",Organic,1.489579971,362905.64,8436.51,83816.89,0.00,270652.23,,,
"Great Lakes",Weekly,"2024-06-23 00:00:00",Organic,1.486432764,373878.86,9035.37,88435.30,0.00,276408.19,,,
Midsouth,Weekly,"2024-07-14 00:00:00",Organic,1.584068871,369916.28,3693.54,46925.38,12.52,319284.85,,,
Midsouth,Weekly,"2024-07-07 00:00:00",Organic,1.572468394,399438.60,7342.03,50065.14,15.01,342016.42,,,
Midsouth,Weekly,"2024-06-30 00:00:00",Organic,1.452499076,431203.67,3270.52,40295.97,5.48,387631.71,,,
Midsouth,Weekly,"2024-06-23 00:00:00",Organic,1.466696824,463970.48,2650.46,52851.65,7.47,408460.90,,,
Northeast,Weekly,"2024-07-14 00:00:00",Organic,1.447130131,381525.12,14970.70,14717.78,0.00,351836.64,,,
Northeast,Weekly,"2024-07-07 00:00:00",Organic,1.537871173,376080.55,14884.87,20816.64,0.00,340379.04,,,
Northeast,Weekly,"2024-06-30 00:00:00",Organic,1.481077548,434520.10,17424.81,17151.75,0.00,399943.54,,,
Northeast,Weekly,"2024-06-23 00:00:00",Organic,1.448640611,470459.01,19504.09,18677.36,0.00,432277.57,,,
Plains,Weekly,"2024-07-14 00:00:00",Organic,1.392494726,112433.68,13202.48,3243.65,1.50,95986.06,,,
Plains,Weekly,"2024-07-07 00:00:00",Organic,1.360499465,125566.31,15719.88,3794.07,0.00,106052.36,,,
Plains,Weekly,"2024-06-30 00:00:00",Organic,1.414928454,216604.49,14294.34,2814.03,0.00,199496.12,,,
Plains,Weekly,"2024-06-23 00:00:00",Organic,1.350360541,254639.85,13049.20,2996.18,0.00,238594.48,,,
"South Central",Weekly,"2024-07-14 00:00:00",Organic,1.322662247,187700.76,46687.02,4200.55,0.00,136813.19,,,
"South Central",Weekly,"2024-07-07 00:00:00",Organic,1.424200180,203548.28,56028.55,4075.25,0.00,143444.49,,,
"South Central",Weekly,"2024-06-30 00:00:00",Organic,1.390284450,256979.00,56693.60,3192.72,0.00,197092.69,,,
"South Central",Weekly,"2024-06-23 00:00:00",Organic,1.365688184,244807.91,47905.71,3826.46,0.00,193075.74,,,
Southeast,Weekly,"2024-07-14 00:00:00",Organic,1.674931870,328474.45,3763.91,23986.22,7.61,300716.71,,,
Southeast,Weekly,"2024-07-07 00:00:00",Organic,1.647498765,342581.01,4003.85,23462.16,0.00,315115.00,,,
Southeast,Weekly,"2024-06-30 00:00:00",Organic,1.580898347,382290.32,3877.30,23186.24,7.38,355219.40,,,
Southeast,Weekly,"2024-06-23 00:00:00",Organic,1.462535903,416963.06,4033.69,26184.60,0.00,386744.77,,,
West,Weekly,"2024-07-14 00:00:00",Organic,2.029055010,425278.52,92131.89,152985.14,113.39,180048.10,,,
West,Weekly,"2024-07-07 00:00:00",Organic,1.940029917,424731.68,106034.17,125890.28,40.35,192766.88,,,
West,Weekly,"2024-06-30 00:00:00",Organic,1.923623313,423917.89,113325.52,119668.32,559.87,190364.18,,,
West,Weekly,"2024-06-23 00:00:00",Organic,1.851906945,447383.95,115583.20,130346.22,2328.12,199126.41,,,
Albany,Weekly,"2024-08-11 00:00:00",Conventional,0.980135958,159133.74,57092.24,52661.01,67.94,49312.55,,,
Albany,Weekly,"2024-08-04 00:00:00",Conventional,1.056736151,137698.52,49621.70,50083.78,273.56,37719.48,,,
Albany,Weekly,"2024-07-28 00:00:00",Conventional,1.078456203,135682.18,53883.83,54222.52,289.58,27286.25,,,
Albany,Weekly,"2024-07-21 00:00:00",Conventional,1.102441724,167062.55,61391.30,76858.76,223.26,28589.23,,,
Atlanta,Weekly,"2024-08-11 00:00:00",Conventional,1.239544572,759959.55,459125.35,88566.94,110.23,212157.03,,,
Atlanta,Weekly,"2024-08-04 00:00:00",Conventional,1.215519487,756420.98,445891.31,94780.95,141.84,215606.88,,,
Atlanta,Weekly,"2024-07-28 00:00:00",Conventional,1.301400845,740608.79,404033.49,119912.31,77.73,216585.25,,,
Atlanta,Weekly,"2024-07-21 00:00:00",Conventional,1.226854377,736228.34,395002.67,118089.63,12.59,223123.45,,,
Baltimore/Washington,Weekly,"2024-08-11 00:00:00",Conventional,1.250571398,1141181.10,464490.46,184644.98,1748.43,490297.22,,,
Baltimore/Washington,Weekly,"2024-08-04 00:00:00",Conventional,1.200236066,1193850.98,509875.24,192461.82,1041.93,490472.00,,,
Baltimore/Washington,Weekly,"2024-07-28 00:00:00",Conventional,1.230792750,1168647.55,493808.95,195737.77,514.36,478586.47,,,
Baltimore/Washington,Weekly,"2024-07-21 00:00:00",Conventional,1.223259105,1183399.20,488485.31,202372.32,509.91,492031.66,,,
Birmingham/Montgomery,Weekly,"2024-08-11 00:00:00",Conventional,1.183208947,350021.08,227989.75,9006.72,54.80,112969.82,,,
Birmingham/Montgomery,Weekly,"2024-08-04 00:00:00",Conventional,1.168025030,345583.16,212271.24,14639.67,120.63,118551.63,,,
Birmingham/Montgomery,Weekly,"2024-07-28 00:00:00",Conventional,1.212194148,343340.25,187047.92,34404.53,62.58,121825.22,,,
Birmingham/Montgomery,Weekly,"2024-07-21 00:00:00",Conventional,1.226316730,338741.58,187070.29,39130.93,27.10,112513.26,,,
Boise,Weekly,"2024-08-11 00:00:00",Conventional,1.428496860,115726.82,55498.14,30653.20,840.59,28734.89,,,
Boise,Weekly,"2024-08-04 00:00:00",Conventional,1.401541443,120048.04,54827.27,29947.68,135.08,35138.01,,,
Boise,Weekly,"2024-07-28 00:00:00",Conventional,1.520159956,109540.10,53726.94,31330.67,200.19,24282.29,,,
Boise,Weekly,"2024-07-21 00:00:00",Conventional,1.514413123,113915.50,54166.78,32705.13,84.00,26959.59,,,
Boston,Weekly,"2024-08-11 00:00:00",Conventional,1.276848638,641512.45,227189.29,209475.34,160.77,204687.04,,,
Boston,Weekly,"2024-08-04 00:00:00",Conventional,1.283878788,628473.54,229423.99,205561.21,246.81,193241.53,,,
Boston,Weekly,"2024-07-28 00:00:00",Conventional,1.294987848,598750.84,215245.13,203990.70,226.35,179288.65,,,
Boston,Weekly,"2024-07-21 00:00:00",Conventional,1.152143124,776610.36,269398.76,317033.66,158.91,190019.04,,,
Buffalo/Rochester,Weekly,"2024-08-11 00:00:00",Conventional,1.187727156,222551.27,71838.31,45403.80,1850.14,103459.02,,,
Buffalo/Rochester,Weekly,"2024-08-04 00:00:00",Conventional,1.165671293,222617.32,67999.94,45820.17,1741.45,107055.76,,,
Buffalo/Rochester,Weekly,"2024-07-28 00:00:00",Conventional,1.090188621,233381.32,94860.98,43537.29,1835.46,93147.59,,,
Buffalo/Rochester,Weekly,"2024-07-21 00:00:00",Conventional,1.161468575,221032.93,68692.02,45932.47,1404.44,105004.00,,,
Charlotte,Weekly,"2024-08-11 00:00:00",Conventional,1.209851403,442268.37,191523.78,67187.39,474.36,183082.84,,,
Charlotte,Weekly,"2024-08-04 00:00:00",Conventional,1.243846626,414696.33,170513.71,69867.76,420.25,173894.61,,,
Charlotte,Weekly,"2024-07-28 00:00:00",Conventional,1.197999571,436887.52,175459.31,84098.28,426.16,176903.77,,,
Charlotte,Weekly,"2024-07-21 00:00:00",Conventional,1.271152777,413661.69,153382.86,88305.46,364.50,171608.88,,,
Chicago,Weekly,"2024-08-11 00:00:00",Conventional,1.196774117,1067102.63,379829.69,267571.31,48552.78,371148.86,,,
Chicago,Weekly,"2024-08-04 00:00:00",Conventional,0.938707281,1474301.80,435443.86,277422.17,62936.08,698499.69,,,
Chicago,Weekly,"2024-07-28 00:00:00",Conventional,0.841898316,1689876.56,502107.00,247665.39,81480.60,858623.57,,,
Chicago,Weekly,"2024-07-21 00:00:00",Conventional,1.168068132,1112185.70,495909.56,233155.67,71457.11,311663.36,,,
Cincinnati/Dayton,Weekly,"2024-08-11 00:00:00",Conventional,1.189290441,309143.59,170236.16,73565.76,258.32,65083.36,,,
Cincinnati/Dayton,Weekly,"2024-08-04 00:00:00",Conventional,1.212469942,323490.38,182287.91,80027.74,606.21,60568.52,,,
Cincinnati/Dayton,Weekly,"2024-07-28 00:00:00",Conventional,1.209258573,326006.78,181302.50,82239.34,413.53,62051.41,,,
Cincinnati/Dayton,Weekly,"2024-07-21 00:00:00",Conventional,1.259646580,305089.30,158700.37,66146.65,196.66,80045.62,,,
Columbus,Weekly,"2024-08-11 00:00:00",Conventional,1.180626787,272755.10,139519.72,55303.04,254.02,77678.32,,,
Columbus,Weekly,"2024-08-04 00:00:00",Conventional,1.246036671,252636.33,114015.61,64629.87,466.07,73524.78,,,
Columbus,Weekly,"2024-07-28 00:00:00",Conventional,1.273710262,242000.65,97963.97,67716.59,588.65,75731.44,,,
Columbus,Weekly,"2024-07-21 00:00:00",Conventional,1.308916953,244350.63,107559.73,54793.03,369.17,81628.70,,,
"Dallas/Ft. Worth",Weekly,"2024-08-11 00:00:00",Conventional,1.045030206,1316604.41,693818.86,181668.30,585.36,440531.89,,,
"Dallas/Ft. Worth",Weekly,"2024-08-04 00:00:00",Conventional,1.000686541,1417844.37,778020.40,214377.32,868.60,424578.06,,,
"Dallas/Ft. Worth",Weekly,"2024-07-28 00:00:00",Conventional,0.963266899,1422295.27,634977.28,180193.71,458.77,606665.51,,,
"Dallas/Ft. Worth",Weekly,"2024-07-21 00:00:00",Conventional,1.032095512,1276535.58,649993.79,188235.13,1023.16,437283.50,,,
Denver,Weekly,"2024-08-11 00:00:00",Conventional,1.390480533,912215.09,442751.09,205354.98,15241.39,248867.63,,,
Denver,Weekly,"2024-08-04 00:00:00",Conventional,1.461986715,895321.99,409468.41,229909.59,18154.09,237789.90,,,
Denver,Weekly,"2024-07-28 00:00:00",Conventional,1.380840101,901338.46,400419.57,253370.17,18488.01,229060.70,,,
Denver,Weekly,"2024-07-21 00:00:00",Conventional,1.409603400,917539.21,393071.23,261998.77,18150.03,244319.17,,,
Detroit,Weekly,"2024-08-11 00:00:00",Conventional,1.226314471,428062.92,181676.01,117198.53,2283.72,126904.66,,,
Detroit,Weekly,"2024-08-04 00:00:00",Conventional,1.222028631,497111.41,192588.32,173513.03,7023.18,123986.88,,,
Detroit,Weekly,"2024-07-28 00:00:00",Conventional,1.213391400,502091.38,196226.20,173536.65,7255.67,125072.85,,,
Detroit,Weekly,"2024-07-21 00:00:00",Conventional,1.272519954,436194.08,182658.19,108196.09,2830.62,142509.17,,,
"Grand Rapids",Weekly,"2024-08-11 00:00:00",Conventional,1.216544864,186133.26,49031.49,62044.26,2861.95,72195.56,,,
"Grand Rapids",Weekly,"2024-08-04 00:00:00",Conventional,1.255928061,253013.55,38274.54,145153.16,7359.20,62226.65,,,
"Grand Rapids",Weekly,"2024-07-28 00:00:00",Conventional,1.222458772,273179.14,45952.42,150629.00,8734.90,67862.82,,,
"Grand Rapids",Weekly,"2024-07-21 00:00:00",Conventional,1.317481433,185043.76,44265.95,63924.88,3651.31,73201.61,,,
Harrisburg/Scranton,Weekly,"2024-08-11 00:00:00",Conventional,1.137781659,444419.48,182845.69,79038.34,2736.61,179798.83,,,
Harrisburg/Scranton,Weekly,"2024-08-04 00:00:00",Conventional,1.165428212,431102.86,181246.26,83322.64,2937.47,163596.50,,,
Harrisburg/Scranton,Weekly,"2024-07-28 00:00:00",Conventional,1.134996171,441350.00,197458.04,86725.45,3743.80,153422.70,,,
Harrisburg/Scranton,Weekly,"2024-07-21 00:00:00",Conventional,1.045937281,473139.73,227863.26,92527.25,3797.78,148951.44,,,
Hartford/Springfield,Weekly,"2024-08-11 00:00:00",Conventional,1.361072232,391543.78,114745.54,156493.72,440.29,119864.23,,,
Hartford/Springfield,Weekly,"2024-08-04 00:00:00",Conventional,1.316223882,394553.16,111725.58,166749.76,573.22,115504.61,,,
Hartford/Springfield,Weekly,"2024-07-28 00:00:00",Conventional,1.313442036,400815.89,118520.44,171900.16,469.24,109926.04,,,
Hartford/Springfield,Weekly,"2024-07-21 00:00:00",Conventional,1.230271588,448428.21,116762.76,226215.65,435.87,105013.94,,,
Houston,Weekly,"2024-08-11 00:00:00",Conventional,1.126988205,878215.28,447374.79,150964.32,1026.94,278849.24,,,
Houston,Weekly,"2024-08-04 00:00:00",Conventional,1.090427975,892289.14,508556.07,167720.44,2132.09,213880.54,,,
Houston,Weekly,"2024-07-28 00:00:00",Conventional,1.081649039,930503.14,491861.28,139117.61,8549.40,290974.86,,,
Houston,Weekly,"2024-07-21 00:00:00",Conventional,1.101214470,896624.18,500201.16,139976.12,852.58,255594.31,,,
Indianapolis,Weekly,"2024-08-11 00:00:00",Conventional,1.142092286,289881.59,135565.70,70938.32,384.42,82993.15,,,
Indianapolis,Weekly,"2024-08-04 00:00:00",Conventional,1.204944803,264620.22,106248.57,75935.41,635.90,81800.34,,,
Indianapolis,Weekly,"2024-07-28 00:00:00",Conventional,1.189097047,251216.85,94913.82,75759.73,519.41,80023.89,,,
Indianapolis,Weekly,"2024-07-21 00:00:00",Conventional,1.208525888,265368.13,112792.85,57967.19,390.36,94217.74,,,
Jacksonville,Weekly,"2024-08-11 00:00:00",Conventional,1.209506195,267676.10,156065.44,4169.96,12.87,107427.83,,,
Jacksonville,Weekly,"2024-08-04 00:00:00",Conventional,1.148881336,275403.42,169835.23,4218.17,17.06,101332.95,,,
Jacksonville,Weekly,"2024-07-28 00:00:00",Conventional,1.238553812,267392.30,152784.10,17837.39,8.04,96762.76,,,
Jacksonville,Weekly,"2024-07-21 00:00:00",Conventional,1.268173137,265670.88,150025.09,17116.23,2.84,98526.72,,,
"Las Vegas",Weekly,"2024-08-11 00:00:00",Conventional,1.055135920,485499.90,243607.29,67137.32,10733.54,164021.75,,,
"Las Vegas",Weekly,"2024-08-04 00:00:00",Conventional,1.240125610,384991.22,177333.75,76104.65,8696.65,122856.16,,,
"Las Vegas",Weekly,"2024-07-28 00:00:00",Conventional,1.226727175,396261.83,182402.81,59258.27,8801.10,145799.65,,,
"Las Vegas",Weekly,"2024-07-21 00:00:00",Conventional,1.276591276,391961.72,188647.20,63949.87,10178.30,129186.35,,,
"Los Angeles",Weekly,"2024-08-11 00:00:00",Conventional,1.282609778,3627363.78,2094734.19,81890.78,562781.79,887957.02,,,
"Los Angeles",Weekly,"2024-08-04 00:00:00",Conventional,1.266286563,3404670.22,2018226.63,72479.00,456035.03,857929.56,,,
"Los Angeles",Weekly,"2024-07-28 00:00:00",Conventional,1.236595944,3595919.25,2216233.07,77251.08,486923.75,815511.35,,,
"Los Angeles",Weekly,"2024-07-21 00:00:00",Conventional,1.264605955,3618816.53,2194198.76,101291.49,509986.97,813339.31,,,
Louisville,Weekly,"2024-08-11 00:00:00",Conventional,1.292266976,145440.24,61306.77,32047.55,43.90,52042.03,,,
Louisville,Weekly,"2024-08-04 00:00:00",Conventional,1.275349359,145770.97,59565.99,38817.95,136.97,47250.06,,,
